gene_id,GFP+_ribo_A,GFP+_ribo_B,GFP+_rna_A,GFP-_rna_A,GFP+_rna_B,GFP-_rna_B
ENSG00000005302.17,22.228758840003717,23.755085072898417,33.98559689005215,22.34150857651586,43.27538417006654,34.689141172937234
ENSG00000005339.14,27.01943962448728,52.45914620265067,165.59237332436933,187.7025228133037,144.2400547862996,129.32355261840635
ENSG00000005379.15,3.0660357020694784,1.3857132959190743,19.335427037241605,43.44182223211417,28.356321767467723,21.452495199053292
ENSG00000005436.13,7.6650892551736955,10.095911155981828,23.21649828703151,18.674341764714015,22.765883034213992,22.5935853692157
ENSG00000005448.16,19.354350369313583,35.236709524799316,14.300523794270916,19.577028979926776,27.244969489170295,22.5935853692157
ENSG00000005469.11,28.55245747552202,25.5367164533658,17.657125956251374,18.50508791186162,14.312870250800216,17.5727886205011
ENSG00000005471.15,5.940444172759614,6.136730310498758,2.8670976800249757,1.466866724720738,2.9299287336932207,1.2932355261840636
ENSG00000005483.20,21.845504377245035,33.455078144331935,147.48070749201642,60.05690878712407,124.20203643517928,125.32973702283793
ENSG00000005486.16,40.050091358282565,44.93670259623284,152.48064612913316,129.73307821135913,181.72293617251285,134.4584583841372
ENSG00000005513.9,1.5330178510347392,0,0.7692213287871886,3.723584762752643,2.222704556594857,4.450251663633396
ENSG00000005700.14,52.314234166560475,68.69178766913126,120.55796098446483,61.7776562911234,117.2981813730286,119.6623225110313
ENSG00000005801.16,36.02591949931637,31.079569637042095,39.23028776814662,29.19628961703777,42.80390138533429,47.77364179079953
ENSG00000005810.17,70.32719391621866,107.29380091259118,162.44555879751266,118.16739826644562,161.01137098606077,163.1758943332245
ENSG00000005812.10,15.713432973106077,17.420395720125505,54.82450197901417,24.23150993336758,48.29330809328826,46.290224569588396
ENSG00000005844.17,3.6409173962075054,2.969385634112302,3.25170834441857,3.4132860325232564,4.748505189089013,2.738616408389782
ENSG00000005882.11,5.173935247242245,7.324484564143678,22.20252471726658,34.697039834740536,21.48614404708362,22.327330996177803
ENSG00000005884.17,25.486421773452538,42.561194088943,31.433180662712843,70.46602073754623,35.09179012078547,46.97487867168584
ENSG00000005889.15,78.75879209690973,66.51423820411557,110.10354383412987,52.29944053138939,80.25310542978097,71.24206295713974
ENSG00000005893.15,310.24448760315533,260.7120586750601,220.73155675606915,60.621088296632045,214.76040844553643,204.25514045907124
ENSG00000005981.12,0.3832544627586848,1.1877542536449208,2.342628592215529,0.761642337835768,3.367734176658874,3.118979798443918
ENSG00000006007.11,34.49290164828163,36.62242282071839,87.55137305832365,67.13736163144917,81.80226315104406,96.04175598866944
ENSG00000006015.17,7.6650892551736955,11.877542536449209,14.894922093788288,37.658982259657414,15.82835063029671,16.545807467354933
ENSG00000006025.11,2.874408470690136,1.5836723381932278,6.9229919590846976,18.956431519468,7.476369872182701,8.824430649255964
ENSG00000006042.11,51.35609800966376,52.063228118102366,63.0411843546955,94.04872423497963,89.41334239029311,109.3544746405642
ENSG00000006047.12,29.893848095177415,3.1673446763864557,1.468513445866451,9.788514489963388,2.222704556594857,2.206107662313991
ENSG00000006062.14,2.4911540079314514,1.5836723381932278,6.853062747376772,22.933897061499234,6.331340252118684,13.426827668911013
ENSG00000006071.12,370.79869271902754,551.3159327335175,557.3707819180261,502.7967788735084,630.8102886299738,390.7473106026143
ENSG00000006118.14,55.38026986862995,76.6101493600974,83.35562035584807,259.7764551529477,120.69959289145406,112.35934542199189
ENSG00000006125.17,459.52210084766307,495.4914828122062,301.08022100847643,203.640593956904,350.9515785496213,381.20018951225546
ENSG00000006128.11,15.713432973106077,60.773425978165115,11.048815449852345,9.196126004980012,48.933177586853446,65.34643041130063
ENSG00000006194.9,4.407426321724875,7.7204026486919854,47.621793173097764,56.530786852699215,43.005965435933824,43.5135718221932
ENSG00000006210.6,5.940444172759614,8.314279775514446,3.286672950272533,39.49256566555834,2.5258006324941555,33.890378053823554
ENSG00000006282.20,11.497633882760544,9.502034029159367,43.81065113501579,67.89900396928493,42.23138657530228,38.30259337845153
ENSG00000006283.17,1.7246450824140815,2.177549465015688,3.636319008812164,3.4132860325232564,5.422052024420788,2.8146890864006093
ENSG00000006327.13,4.2157990903455325,3.365303718660609,1.3985842341585246,24.570017639072365,0.8756108859313073,9.965520819418373
ENSG00000006432.15,2.299526776552109,3.761221803208916,73.98510598698596,68.99915401282549,68.33132644440856,57.58701725419625
ENSG00000006451.7,86.23225412070408,99.37543922162504,57.51677662976933,31.481216630545074,56.30851543373638,59.71705223849941
ENSG00000006453.13,13.222278965174626,11.877542536449209,25.69898530266289,31.227335851266485,18.589892655156987,26.66347364279496
ENSG00000006459.10,12.83902450241594,22.963248903801805,72.72638017624328,29.39375244536556,72.33893011463262,60.5158153576131
ENSG00000006468.13,68.21929437104589,79.77749403648386,182.41034874012558,38.477042548443976,172.9668273131998,109.43054731857504
ENSG00000006530.15,19.737604832072268,25.932634537914105,18.95081637284801,13.286427448912841,21.587176072383386,21.22427716502081
ENSG00000006555.10,3.449290164828163,3.5632627609347627,13.321514830359948,11.8477696996675,12.730035187770545,8.444067259201827
ENSG00000006576.16,16.096687435864762,11.085706367352595,61.712529332244905,15.90986216812493,50.95381809284877,34.27074144387769
ENSG00000006607.13,60.170950653113515,59.585671724520196,144.22899914759788,103.44231306828745,111.3036145385758,98.81840873606463
ENSG00000006611.15,110.7605397372599,123.52644237907177,115.52305774149414,106.62992729700751,148.38236782359002,112.51149077801354
ENSG00000006625.17,19.92923206345161,19.597945185141196,22.796923016783953,26.770317726153472,23.910912654278007,29.59227174621181
ENSG00000006634.7,5.940444172759614,3.9591808454830697,7.936965528849628,7.080452844325102,6.802823036850926,9.052648683288446
ENSG00000006638.11,0,0,3.3915667678344223,1.6079116020977322,3.4687662019586405,3.2330888154601594
ENSG00000006652.13,7.856716486553038,4.948976056853837,48.845554377986474,39.37972976365674,36.33785176614926,41.30746415987921
ENSG00000006695.10,11.306006651381201,12.075501578723362,34.09049070761404,25.783003584514514,36.00107834848337,31.18979798443918
ENSG00000006704.10,4.407426321724875,7.126525521869525,21.887843264580912,44.993315883261104,21.822917464749505,29.09779933914143
ENSG00000006712.14,98.30476969760265,109.66930941988103,59.509759163445224,104.28858233254941,60.787601888692684,57.47290823718001
ENSG00000006715.15,120.72515576898572,176.1835476239966,168.00493112829278,114.30276862631598,181.95867756487897,184.74249854929403
ENSG00000006740.16,2.6827812393107937,4.355098930031376,28.04161389487842,27.926885720644822,28.356321767467723,28.679399610081884
ENSG00000006744.18,65.34488590035576,63.544852570003265,62.90132593127965,114.50023145464378,66.81584606491207,72.34511678829674
ENSG00000006747.14,9.772988800346463,12.47141966327167,4.335611125891426,2.7926885720644825,5.287342657354433,2.92879810341685
ENSG00000006756.15,52.8891158606985,39.5918084548307,37.482057475448464,59.60556517951769,48.865822903320264,63.29246810500829
ENSG00000006757.11,5.748816941380272,7.7204026486919854,11.818036778639534,7.8703041576362684,14.043451516667506,14.910244890122145
ENSG00000006831.9,10.731124957243175,9.502034029159367,80.59341649338499,37.63077328418201,76.71698454428916,76.90947746894638
ENSG00000007047.14,3.0660357020694784,8.710197860062753,68.14601680937412,82.68050711839392,72.50731682346556,63.102286409981225
ENSG00000007062.11,60.5542051158722,90.26932327701398,42.83164217110482,81.15722244272239,68.09558505204244,157.47044348241246
ENSG00000007080.10,25.486421773452538,22.567330819253495,28.076578500732385,93.23066394619308,36.135787715549725,41.61175487192252
ENSG00000007168.12,199.86720232865412,193.01006621729965,156.7113634374627,87.8991675813427,144.47579617866572,143.39699805040942
ENSG00000007171.16,1.7246450824140815,4.751017014579683,0.6643275112252992,7.616423378357679,0.8419335441647186,5.325087460757909
ENSG00000007202.14,38.51707350724782,44.34282546941038,270.6959785213825,321.7233652969234,323.9086731110505,317.983794085258
ENSG00000007237.18,4.599053553104218,4.157139887757223,1.6433364751362665,62.73676145728696,0.9092882276978961,63.78694051207867
ENSG00000007255.10,6.5153258668976415,6.532648395047064,6.223699842005435,17.235684015468674,7.274305821583169,9.318903056326342
ENSG00000007341.18,9.389734337587777,11.085706367352595,16.46832935721663,4.569854027014608,13.538291390168675,13.693082041948909
ENSG00000007372.21,64.77000420621773,68.69178766913126,489.9590218315852,212.66746610903164,363.5469043703255,201.6306330676977
ENSG00000007376.7,1.1497633882760545,2.177549465015688,12.377470472302944,37.60256430870662,19.86963164228736,18.29547906160396
ENSG00000007384.15,4.024171858966191,2.3755085072898416,1.0489381756188936,24.45718173717077,1.0103202529976623,9.813375463396719
ENSG00000007392.16,47.715180613456255,44.34282546941038,58.18110414099463,73.7946798436433,52.940781257077504,51.38709399631382
ENSG00000007402.11,109.4191491176045,154.21009393156555,135.24309544312933,104.65529901372959,151.17758719021688,72.11689875426426
ENSG00000007516.13,7.090207561035669,19.004068058318733,13.531302465483726,19.88732771015616,32.36392543769178,25.103983743573
ENSG00000007520.3,8.048343717932381,9.10611594461106,22.167560111412616,89.42245225701423,21.620853414149973,27.80456381295737
ENSG00000007541.16,3.6409173962075054,4.355098930031376,21.64309102360317,74.83841193623304,29.568706071064916,30.54318022134715
ENSG00000007545.15,5.748816941380272,6.928566479595371,53.355988533147716,81.63677502580416,48.326985435054844,47.77364179079953
ENSG00000007866.19,9.198107106208436,10.491829240530134,18.18159504406082,52.863620040897374,17.815313794525444,23.202166793302318
ENSG00000007923.15,41.00822751517927,56.022408963585434,59.92933443369279,96.24902432206075,63.650175938852726,56.33181806701759
ENSG00000007944.14,8.431598180691065,11.481624451900903,24.12557803923455,23.07494193887623,17.074412275660492,26.054892218708343
ENSG00000008018.8,331.51511028626237,341.6773069651889,89.26463874516784,89.25319840416184,99.58389960380292,110.41949213271579
ENSG00000008056.13,42.9244998289727,42.561194088943,42.72674835354293,32.04539614005305,46.710473030258584,35.48790429205092
ENSG00000008083.13,23.378522228279774,34.0489552711544,91.46740891396752,132.24367702866962,93.0504953010847,86.34248954228896
ENSG00000008086.11,4.79068078448356,4.751017014579683,42.44703150671123,30.098976832250532,37.07875328501421,52.261929793438334
ENSG00000008128.22,20.312486526210293,32.26732389068702,32.16743738564607,56.33332402437143,23.372075186012587,23.316275810318558
ENSG00000008130.15,8.431598180691065,12.273460620997517,59.54472376929919,116.95441232100347,65.56978441954828,65.76483014036017
ENSG00000008256.15,11.689261114139887,3.5632627609347627,25.104587003145518,33.76614364405238,16.40086544032872,20.843913774966673
ENSG00000008277.14,2.6827812393107937,5.938771268224604,12.971868771820317,6.7419451386203155,10.978813415907931,12.5519918717865
ENSG00000008282.8,40.624973052420586,55.42853183676297,52.446908780944675,16.41762372668211,49.74143378925157,62.22745061285671
ENSG00000008283.15,7.6650892551736955,10.689788282804288,56.502803060004396,63.13168711394254,67.11894214081137,74.05675204354036
ENSG00000008294.20,65.72814036311445,108.67951420851026,160.41761165798277,135.2338284290619,135.2145271928538,145.48899669570716
ENSG00000008300.16,46.75704445655955,63.346893527729115,224.57766340000512,266.88511697274816,231.5654019870642,153.21037351380613
ENSG00000008311.14,16.096687435864762,14.055092001464898,14.999815911350177,16.6432955304853,16.771316199761195,20.539623062923365
ENSG00000008323.15,9.006479874829093,13.65917391691659,29.964667216846394,69.14019889020248,33.441600374222624,37.69401195436492
ENSG00000008324.11,7.6650892551736955,4.948976056853837,15.104709728912066,5.895675874358352,14.380224934333393,13.198609634878531
ENSG00000008382.15,1.9162723137934239,4.55305797230553,10.174700303503267,32.60957564956102,11.753392276539472,13.084500617862291
ENSG00000008394.12,40.43334582104124,24.151003157446723,10.699169391312715,10.945082484454739,8.385658099880597,19.05620584171223
ENSG00000008405.11,8.81485264344975,16.03468242420643,37.69184511057224,30.268230685102925,32.195538728858835,31.57016137449332
ENSG00000008441.16,0.3832544627586848,0,0.3846106643935943,7.447169525505286,0.8082562023981299,2.5484347133627137
ENSG00000008513.14,16.479941898623448,18.608149973770427,94.08975435301475,86.12200212639257,120.295464790255,105.20851368897412
ENSG00000008517.16,49.43982569587034,81.95504350149955,1.188796599034746,120.39590732900213,1.7848991136292034,86.7608892713485
ENSG00000008710.19,10.731124957243175,22.76528986152765,131.29209498163152,241.63808392226622,151.88481136731522,95.85157429364237
ENSG00000008735.13,153.30178510347392,111.84685888489672,106.67701246044147,145.33264164925467,114.46928466463514,82.46278296373677
ENSG00000008838.19,56.913287719664694,82.1530025437737,78.04100026604569,127.73024095260581,84.73219188473728,77.44198621502217
ENSG00000008853.16,5.748816941380272,6.136730310498758,39.090429344730765,69.16840786567789,65.839203153681,45.453425111469294
ENSG00000008869.11,71.8602117672534,65.32648395047065,70.41871618988172,31.424798679594275,64.86256024244992,62.83603203694333
ENSG00000008952.16,320.7839853290192,338.1140442042541,198.4241382212407,71.1712451244312,180.9820346536479,164.54520253741939
ENSG00000008988.9,345.887152639713,268.0365432392038,204.5779088515382,374.7844481661486,250.79516413578637,322.54815476590767
ENSG00000009307.15,600.3681159114798,540.2302263661649,550.9023298350429,475.1519829076176,619.2926377458004,645.3625639048532
ENSG00000009335.17,15.90506020448542,32.46528293296117,155.13795617403434,96.58753202776553,176.77236693282433,163.1758943332245
ENSG00000009413.15,33.53476549138492,50.87547386445745,245.31167467140523,120.00098167234654,274.0325299547326,286.1093419987214
ENSG00000009694.13,7.473462023794354,18.80610901604458,21.957772476288838,12.609412037503269,33.54263239952239,31.113725306428353
ENSG00000009780.15,10.156243263105146,9.304074986885214,12.971868771820317,8.857618299275227,12.494293795404424,12.361810176759432
ENSG00000009830.11,19.92923206345161,32.86120101750948,84.47448774317489,101.38305785858333,90.89514542802301,85.50569008416986
ENSG00000009844.15,66.68627652001115,77.79790361374232,51.01335994093219,24.20330095789218,61.15805264812516,65.15624871627357
ENSG00000009950.15,15.713432973106077,13.461214874642437,127.69074057867331,127.67382300165502,107.76749365308397,62.988177392964985
ENSG00000009954.10,162.88314667244103,188.25904920271995,204.54294424568425,212.15970455047446,172.86579528790003,168.34883643796076
ENSG00000010017.12,23.761776691038456,27.912224960655642,51.64272284630353,20.931059802745917,52.87342657354433,48.19204151985908
ENSG00000010072.15,24.528285616555827,18.608149973770427,29.894738005138468,16.5868775795345,33.609987083055564,29.70638076322805
ENSG00000010165.19,34.49290164828163,25.338757411091645,30.06956103440828,54.07660598633952,30.410639615229634,30.352998526320082
ENSG00000010219.13,2.1078995451727662,4.157139887757223,10.10477109179534,15.938071143600329,14.043451516667506,14.758099534100491
ENSG00000010244.18,72.62672069277077,66.71219724638972,185.20751720844262,93.34349984809467,157.03744465760332,165.07771128349518
ENSG00000010256.10,194.69326708141188,182.32027793449535,89.12478032175198,169.76161441095005,121.13739833441971,122.78130230947522
ENSG00000010270.13,15.90506020448542,19.39998614286704,53.425917744855646,32.29927691933164,62.70721036938824,59.488834204466926
ENSG00000010278.12,21.653877145865692,6.928566479595371,2.2377347746536396,15.68419036432174,1.448125695963316,10.688211260521232
ENSG00000010292.12,22.228758840003717,17.618354762399658,35.27928730664878,77.43363767996973,32.33024809592519,57.20665386414211
ENSG00000010295.19,5.557189710000929,8.314279775514446,25.419268455831187,33.45584491382299,23.708848603678476,16.697952823376585
ENSG00000010310.8,4.024171858966191,5.14693509912799,31.083534604173213,23.7519573502858,31.92611999472613,21.072131808999156
ENSG00000010318.20,0.3832544627586848,0.9897952113707674,5.209726272240505,5.021197634620989,5.152633290288078,4.792578714682119
ENSG00000010322.15,57.8714238765614,67.50403341548633,121.74675758349957,252.27286767649156,145.85656719109585,147.31474096796703
ENSG00000010361.13,5.557189710000929,6.730607437321218,8.601293040074927,18.448669960910824,11.046168099441108,11.030538311569956
ENSG00000010404.17,3.2576629334488207,3.365303718660609,112.55106624390727,50.973618684045654,150.7734590890178,142.17983520223618
ENSG00000010539.11,9.58136156896712,2.969385634112302,12.692151924988613,8.29343878976725,12.224875061271714,13.008427939851464
ENSG00000010610.9,1.7246450824140815,0.9897952113707674,2.9020622858789387,5.275078413899577,4.175990379057004,5.134905765730841
ENSG00000010626.14,4.79068078448356,3.5632627609347627,8.881009886906632,8.349856740718048,9.12655961874555,6.998686376996109
ENSG00000010704.18,2.299526776552109,2.177549465015688,2.7272392566091233,4.428809149637614,3.1319927842927533,5.43919647777415
ENSG00000010803.16,3.0660357020694784,4.157139887757223,42.13235005402556,30.747783268184705,42.29874125883546,37.389721242321606
ENSG00000010810.17,19.92923206345161,22.963248903801805,49.47491728335781,61.439148585418614,48.79846821978709,58.613998407342415
ENSG00000010818.9,4.2157990903455325,6.136730310498758,22.936781440199805,51.22749946332424,21.822917464749505,46.21415189157757
ENSG00000011007.12,43.882635985869406,45.13466163850699,101.46728618820097,102.37037200022229,102.14337757806366,94.74852046248537
ENSG00000011009.10,75.30950193208156,102.74074294028566,50.523855458976705,95.62842686160197,70.58770834277,84.2124545579858
ENSG00000011021.21,17.054823592761473,20.785699438786114,54.964360402430025,46.29092875512945,36.87668923441468,31.341943340460837
ENSG00000011028.13,38.32544627586848,862.1116291039384,0.10489381756188935,7.249706697177494,0.03367734176658874,1.6735989162382001
ENSG00000011052.21,0,0,2.971991497586865,13.850606958420816,4.108635695523827,6.846541020974454
ENSG00000011105.12,27.402694087245962,36.42446377844424,52.30705035752882,56.9821304603056,63.88591733121885,45.90986117953426
ENSG00000011114.14,12.6473972710366,17.0244776355772,67.93622917425034,45.61391334371988,61.89895416699011,67.2102110225659
ENSG00000011132.11,4.79068078448356,4.948976056853837,12.44739968401087,39.46435669008294,14.481256959633159,17.382606925474033
ENSG00000011143.16,11.880888345519228,13.857132959190743,15.419391181597735,19.43598410254978,19.398148857555118,18.523697095636443
ENSG00000011198.7,12.6473972710366,14.451010086013204,18.775993343578193,12.637621012978668,20.038018351120304,17.762970315528168
ENSG00000011201.11,12.6473972710366,16.628559551028893,15.769037240137367,14.301950566027198,17.040734933893905,23.240203132307734
ENSG00000011243.17,44.64914491138678,61.96118023181004,97.16663966816351,184.45849063363283,86.4497363148333,80.52292967446067
ENSG00000011258.15,17.054823592761473,26.526511664736567,46.85257184431058,31.08629097388949,52.13252505467938,57.054508508120456
ENSG00000011260.13,103.0954504820862,120.95297482950778,51.5727936345956,83.38573150527888,50.516012649883116,52.9846202345412
ENSG00000011275.18,35.06778334241966,42.759153131217154,71.6774420006244,86.37588290567116,64.49210948301744,62.26548695186212
ENSG00000011295.15,13.988787890691995,19.39998614286704,48.21619147261514,39.35152078818134,47.75447062502284,47.88775080781577
